global_task_number,task_id,dataset,target_key,target_label,unit,feature_set,validation_design,repeat,outer_fold,model_variant,model_display_name,method_key,outer_training_rows,outer_test_rows,outer_training_publications,outer_test_publications,source_overlap_count,prediction_rows,publication_count,mae,rmse,bias,r2,macro_publication_mae,source_seen_fraction,oob_nonfinite_count,residual_fixed_intercept,between_source_variance_raw,between_source_variance,residual_variance,residual_random_intercept_icc,minimum_shrinkage,mean_shrinkage,maximum_shrinkage,weighted_random_effect_mean
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,3,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,70,55,50,121,55,5.795871980512096,8.579769862371835,-1.9405414447573064,0.6043556528734659,6.2628302036523325,0.9256198347107438,0,0.3619862145732458,-17.75330788065073,0.0,177.53620740535857,0.0,0.0,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,56,55,122,56,9.445528919079548,13.964210998751744,2.085108467962624,0.5002832689449738,9.060227277097086,0.9836065573770492,0,0.2671001051340536,-8.345544545953437,0.0,136.451400109974,0.0,0.0,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,56,55,122,56,9.934006745195752,14.634602976062748,1.9659981937825024,0.4511508759701257,9.47435587168699,0.9836065573770492,0,0.2671001051340536,-8.345544545953437,0.0,136.451400109974,0.0,0.0,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,56,55,122,56,9.922223517781594,14.672872363026014,2.2330982989165515,0.4482766494043653,9.45849252853802,0.9836065573770492,0,0.2671001051340536,-8.345544545953437,0.0,136.451400109974,0.0,0.0,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,56,55,122,56,9.922223517781594,14.672872363026014,2.2330982989165515,0.4482766494043653,9.45849252853802,0.9836065573770492,0,0.2671001051340536,-8.345544545953437,0.0,136.451400109974,0.0,0.0,0.0,0.0,0.0
42,cell_viability__prospective_design__random_rowwise__r04__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,48,47,122,48,7.250659804503012,11.46939490970472,-1.315691717512124,0.5268740515750014,7.402135038706102,0.9918032786885246,0,0.2819772401612639,-15.723096865954636,0.0,157.74488127587787,0.0,0.0,0.0,0.0,0.0
42,cell_viability__prospective_design__random_rowwise__r04__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,48,47,122,48,7.674238822985023,11.920994956727986,-1.3730432049618126,0.4888824857324563,7.867117279273839,0.9918032786885246,0,0.2819772401612639,-15.723096865954636,0.0,157.74488127587787,0.0,0.0,0.0,0.0,0.0
42,cell_viability__prospective_design__random_rowwise__r04__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,48,47,122,48,7.606517140389551,11.891816432117862,-1.091065964800545,0.4913815058655291,7.780542265434097,0.9918032786885246,0,0.2819772401612639,-15.723096865954636,0.0,157.74488127587787,0.0,0.0,0.0,0.0,0.0
42,cell_viability__prospective_design__random_rowwise__r04__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,48,47,122,48,7.606517140389551,11.891816432117862,-1.091065964800545,0.4913815058655291,7.780542265434097,0.9918032786885246,0,0.2819772401612639,-15.723096865954636,0.0,157.74488127587787,0.0,0.0,0.0,0.0,0.0
43,cell_viability__prospective_design__random_rowwise__r04__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,48,47,122,48,7.799032343229014,10.739164537432847,-0.6589415781622747,0.5630167014853542,7.504868429298829,0.9918032786885246,0,0.2804012494803163,-16.55003725860108,0.0,172.92766823267908,0.0,0.0,0.0,0.0,0.0
43,cell_viability__prospective_design__random_rowwise__r04__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,3,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,48,47,122,48,7.682834823167219,10.517369701280389,-0.6574440053005899,0.5808802499720599,7.594769952904488,0.9918032786885246,0,0.2804012494803163,-16.55003725860108,0.0,172.92766823267908,0.0,0.0,0.0,0.0,0.0
43,cell_viability__prospective_design__random_rowwise__r04__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,3,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,48,47,122,48,7.646365894462354,10.503570538298948,-0.3770427558202709,0.5819793285104362,7.56266187122733,0.9918032786885246,0,0.2804012494803163,-16.55003725860108,0.0,172.92766823267908,0.0,0.0,0.0,0.0,0.0
43,cell_viability__prospective_design__random_rowwise__r04__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,3,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,48,47,122,48,7.646365894462354,10.503570538298948,-0.3770427558202709,0.5819793285104362,7.56266187122733,0.9918032786885246,0,0.2804012494803163,-16.55003725860108,0.0,172.92766823267908,0.0,0.0,0.0,0.0,0.0
44,cell_viability__prospective_design__random_rowwise__r04__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,4,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,74,56,55,121,56,5.976848720995881,8.720819773124898,-1.439619509975807,0.6344825039175789,5.93302144653174,0.9834710743801652,0,0.198669607567243,-17.95088565916513,0.0,174.3338949828183,0.0,0.0,0.0,0.0,0.0
44,cell_viability__prospective_design__random_rowwise__r04__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,74,56,55,121,56,6.54459485407548,9.092546633467308,-1.3677384945083404,0.6026578644749396,6.163048341714947,0.9834710743801652,0,0.198669607567243,-17.95088565916513,0.0,174.3338949828183,0.0,0.0,0.0,0.0,0.0
44,cell_viability__prospective_design__random_rowwise__r04__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,74,56,55,121,56,6.510115004828273,9.064790000591929,-1.1690688869411006,0.6050800782741483,6.11699618608329,0.9834710743801652,0,0.198669607567243,-17.95088565916513,0.0,174.3338949828183,0.0,0.0,0.0,0.0,0.0
44,cell_viability__prospective_design__random_rowwise__r04__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,4,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,74,56,55,121,56,6.510115004828273,9.064790000591929,-1.1690688869411006,0.6050800782741483,6.11699618608329,0.9834710743801652,0,0.198669607567243,-17.95088565916513,0.0,174.3338949828183,0.0,0.0,0.0,0.0,0.0
45,cell_viability__prospective_design__random_rowwise__r04__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,5,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,74,50,49,121,50,8.402321429868746,13.109229627058015,0.3763487963513019,0.393890362036964,9.200753909936996,0.9917355371900828,0,0.1527624826253237,-17.017525161817375,0.0,157.98283823151286,0.0,0.0,0.0,0.0,0.0
45,cell_viability__prospective_design__random_rowwise__r04__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,5,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,74,50,49,121,50,8.87625847660287,13.024585902272555,0.055544567037552,0.4016921552646604,9.659129406587445,0.9917355371900828,0,0.1527624826253237,-17.017525161817375,0.0,157.98283823151286,0.0,0.0,0.0,0.0,0.0
45,cell_viability__prospective_design__random_rowwise__r04__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,5,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,74,50,49,121,50,8.874808647399954,13.02613313895144,0.2083070496628723,0.4015499966064748,9.654938575262948,0.9917355371900828,0,0.1527624826253237,-17.017525161817375,0.0,157.98283823151286,0.0,0.0,0.0,0.0,0.0
45,cell_viability__prospective_design__random_rowwise__r04__f05,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,4,5,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,74,50,49,121,50,8.874808647399954,13.02613313895144,0.2083070496628723,0.4015499966064748,9.654938575262948,0.9917355371900828,0,0.1527624826253237,-17.017525161817375,0.0,157.98283823151286,0.0,0.0,0.0,0.0,0.0
46,cell_viability__prospective_design__random_rowwise__r05__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,1,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,55,54,122,55,6.743504608704136,9.933884152195173,-0.2124768974384789,0.679501657580447,6.899575054195148,0.9918032786885246,0,0.240908776836586,-17.75666694086905,0.0,167.72814052355855,0.0,0.0,0.0,0.0,0.0
46,cell_viability__prospective_design__random_rowwise__r05__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,1,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,55,54,122,55,7.499936597180993,10.80583917270309,-0.0668579879128987,0.620768324595349,7.628835036107406,0.9918032786885246,0,0.240908776836586,-17.75666694086905,0.0,167.72814052355855,0.0,0.0,0.0,0.0,0.0
46,cell_viability__prospective_design__random_rowwise__r05__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,1,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,55,54,122,55,7.466351458558731,10.807034001653822,0.1740507889236908,0.6206844547489241,7.584779757268016,0.9918032786885246,0,0.240908776836586,-17.75666694086905,0.0,167.72814052355855,0.0,0.0,0.0,0.0,0.0
46,cell_viability__prospective_design__random_rowwise__r05__f01,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,1,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,74,55,54,122,55,7.466351458558731,10.807034001653822,0.1740507889236908,0.6206844547489241,7.584779757268016,0.9918032786885246,0,0.240908776836586,-17.75666694086905,0.0,167.72814052355855,0.0,0.0,0.0,0.0,0.0
47,cell_viability__prospective_design__random_rowwise__r05__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,2,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,73,50,48,122,50,7.031518860796544,10.108831623067797,-0.030128000083958,0.6689544940066887,6.791761690641314,0.9836065573770492,0,0.129010258105568,-18.42140417727238,0.0,171.73885204960226,0.0,0.0,0.0,0.0,0.0
47,cell_viability__prospective_design__random_rowwise__r05__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,2,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,73,50,48,122,50,7.46649523923384,10.486515593687944,-0.3894167378280306,0.6437554861268908,6.912591290582056,0.9836065573770492,0,0.129010258105568,-18.42140417727238,0.0,171.73885204960226,0.0,0.0,0.0,0.0,0.0
47,cell_viability__prospective_design__random_rowwise__r05__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,2,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,73,50,48,122,50,7.462265394705791,10.4825176096032,-0.2604064797224644,0.6440270707890172,6.8940657526096745,0.9836065573770492,0,0.129010258105568,-18.42140417727238,0.0,171.73885204960226,0.0,0.0,0.0,0.0,0.0
47,cell_viability__prospective_design__random_rowwise__r05__f02,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,2,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,73,50,48,122,50,7.462265394705791,10.4825176096032,-0.2604064797224644,0.6440270707890172,6.8940657526096745,0.9836065573770492,0,0.129010258105568,-18.42140417727238,0.0,171.73885204960226,0.0,0.0,0.0,0.0,0.0
48,cell_viability__prospective_design__random_rowwise__r05__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,3,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,75,54,54,122,54,9.119443786489024,13.101301053782946,-1.430462290262152,0.4453227134331982,7.640716398141496,1.0,0,0.2948533698377554,-13.167487123947213,0.0,149.1297785361426,0.0,0.0,0.0,0.0,0.0
48,cell_viability__prospective_design__random_rowwise__r05__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,3,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,486,122,75,54,54,122,54,9.152632396674305,13.126321145448973,-1.628575005987147,0.4432021105611966,7.530368880994871,1.0,0,0.2948533698377554,-13.167487123947213,0.0,149.1297785361426,0.0,0.0,0.0,0.0,0.0
48,cell_viability__prospective_design__random_rowwise__r05__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,3,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,75,54,54,122,54,9.11879676406997,13.093008197739271,-1.3337216361493949,0.446024689986663,7.478132512387811,1.0,0,0.2948533698377554,-13.167487123947213,0.0,149.1297785361426,0.0,0.0,0.0,0.0,0.0
48,cell_viability__prospective_design__random_rowwise__r05__f03,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,3,random_intercept_rf_conditional,Conditional random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,486,122,75,54,54,122,54,9.11879676406997,13.093008197739271,-1.3337216361493949,0.446024689986663,7.478132512387811,1.0,0,0.2948533698377554,-13.167487123947213,0.0,149.1297785361426,0.0,0.0,0.0,0.0,0.0
49,cell_viability__prospective_design__random_rowwise__r05__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,4,tuned_rf_reference,Tuned Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,75,50,50,121,50,6.4661363570489945,10.32436508125622,-0.6405507884150125,0.560952497691113,5.937051992138022,1.0,0,0.3380490131647931,-18.025468350242,0.0,168.92270628015774,0.0,0.0,0.0,0.0,0.0
49,cell_viability__prospective_design__random_rowwise__r05__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,4,matched_fixed_rf,Matched fixed Random Forest,oob_residual_empirical_bayes_random_intercept_rf,487,121,75,50,50,121,50,6.873543671030474,10.2070658120808,-0.4912719938792231,0.5708722157385466,6.348799278607494,1.0,0,0.3380490131647931,-18.025468350242,0.0,168.92270628015774,0.0,0.0,0.0,0.0,0.0
49,cell_viability__prospective_design__random_rowwise__r05__f04,cell_viability,cell_viability,Cell viability,%,prospective_design,random_rowwise,5,4,random_intercept_rf_marginal,Marginal random-intercept RF,oob_residual_empirical_bayes_random_intercept_rf,487,121,75,50,50,121,50,6.7804581941847095,10.196387674171556,-0.1532229807144313,0.5717696114960905,6.228118762156698,1.0,0,0.3380490131647931,-18.025468350242,0.0,168.92270628015774,0.0,0.0,0.0,0.0,0.0
